Småhus;Boligblokk;Næringsbygg_mindre;Næringsbygg_større
0.068554451;0.073538556;0.081075317;0.097290381
0.064104775;0.068825396;0.075947068;0.091136482
0.054079152;0.058183123;0.064341163;0.077209396
0.035875608;0.03846674;0.042389699;0.050867639
0.015797048;0.017336898;0.01955676;0.023468112
0.005093309;0.005729876;0.006618554;0.007942265
8.39059E-05;0.000108706;0.000141018;0.000169221
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.001457821;0.001695532;0.002018424;0.002422108
0.00329748;0.003817919;0.004526985;0.005432382
0.009182794;0.010460999;0.012224355;0.014669226
0.013113768;0.014871917;0.017307132;0.020768559
0.019096907;0.021421201;0.02467611;0.029611332
0.024329426;0.02726254;0.03137468;0.037649616
0.027009986;0.03017682;0.0346316;0.04155792
0.021907294;0.02433609;0.027776732;0.033332078
0.014989397;0.01647132;0.018603367;0.02232404
0.014368984;0.01477783;0.015572568;0.018687082
0.009223366;0.008787367;0.008435238;0.010122286
0.000220253;0.000268722;0.000333006;0.000399607
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000193902;0.000231587;0.000282025;0.00033843
0.002149231;0.002482522;0.002937368;0.003524841
0.00924561;0.010584459;0.012423952;0.014908743
0.014316865;0.016327411;0.019098507;0.022918208
0.022451081;0.025463543;0.029635735;0.035562882
0.025062142;0.028241206;0.032671776;0.039206131
0.031208249;0.034749913;0.039752177;0.047702613
0.029293405;0.032565681;0.037196721;0.044636066
0.023664026;0.026289265;0.030007883;0.036009459
0.025337749;0.027584598;0.030869846;0.037043815
0.015565764;0.016334615;0.017597957;0.021117548
0.011468479;0.011082489;0.01083741;0.013004892
0.00022943;0.000279792;0.000346598;0.000415918
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.009826915;0.008885334;0.00792121;0.009505452
0.024451017;0.022820738;0.021301505;0.025561805
0.037093911;0.03765264;0.039091045;0.046909254
0.047196487;0.05116336;0.057013242;0.068415891
0.058736061;0.06368367;0.070977226;0.085172671
0.066016492;0.071232732;0.079004862;0.094805834
0.064776975;0.069776735;0.077256589;0.092707906
0.057497957;0.062121612;0.068990236;0.082788283
0.050831402;0.054995183;0.061161519;0.073393822
0.039294973;0.042098635;0.046352987;0.055623585
0.025691148;0.025590213;0.025984089;0.031180907
0.013474497;0.013186261;0.01310235;0.015722821
0.000596519;0.000710429;0.000863097;0.001035716
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.004237557;0.004459195;0.004818343;0.005782011
0.021726398;0.020888492;0.020292512;0.024351014
0.037245526;0.038023703;0.039736091;0.047683309
0.049314488;0.053531059;0.059731954;0.071678344
0.060774194;0.065911613;0.073480634;0.088176761
0.068093204;0.073473579;0.081490257;0.097788308
0.069080108;0.074403861;0.08237055;0.09884466
0.064229961;0.069245673;0.076734182;0.092081018
0.053254769;0.057606688;0.064054201;0.076865041
0.040848982;0.0437634;0.048185849;0.057823018
0.02954778;0.029250965;0.029480847;0.035377017
0.008223984;0.008406396;0.008797569;0.010557082
0.00045755;0.000546707;0.000666012;0.000799214
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.007301706;0.007053405;0.006894221;0.008273065
0.025489761;0.024074882;0.022842539;0.027411046
0.038568481;0.039448414;0.041313126;0.049575751
0.046680619;0.05067774;0.056554553;0.067865464
0.053305793;0.057895449;0.064637496;0.077564995
0.056546905;0.061374273;0.068475202;0.082170243
0.055831004;0.060690134;0.067815827;0.081378992
0.046377791;0.050583934;0.056712689;0.068055226
0.03512502;0.038635695;0.043678748;0.052414497
0.03022036;0.033058291;0.037171811;0.044606173
0.023946132;0.024533485;0.025741884;0.030890261
0.011675591;0.011491396;0.011499626;0.013799552
0.000423463;0.000507653;0.000620139;0.000744166
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.012035174;0.011164083;0.01033155;0.01239786
0.027384547;0.025852177;0.024513023;0.029415627
0.040531449;0.04162926;0.043802573;0.052563088
0.051247751;0.055735055;0.062309206;0.074771047
0.06296222;0.068313393;0.076190466;0.09142856
0.068872885;0.074394101;0.082600391;0.09912047
0.070497814;0.076050025;0.084327374;0.101192849
0.066520035;0.071851774;0.079776657;0.095731988
0.057416577;0.062216385;0.069300839;0.083161007
0.043907776;0.047218021;0.052190877;0.062629053
0.035138269;0.034686977;0.03483897;0.041806764
0.0146179;0.013934131;0.013384984;0.01606198
0.000582098;0.000693467;0.000842709;0.001011251
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.01271261;0.011863455;0.011071674;0.013286009
0.02850419;0.027044434;0.025817523;0.030981028
0.0417106;0.043071004;0.045592303;0.054710764
0.052725791;0.057491426;0.064439025;0.07732683
0.064466018;0.070071745;0.078293432;0.093952118
0.071750575;0.077605223;0.086281234;0.10353748
0.072615464;0.078419099;0.087049586;0.104459503
0.068644199;0.074230482;0.082512487;0.099014984
0.059728537;0.064807439;0.072283113;0.086739736
0.045807513;0.049329537;0.054602188;0.065522626
0.035935438;0.035656121;0.03603652;0.043243824
0.020070681;0.018701611;0.017416457;0.020899749
0.000596519;0.000709668;0.000861398;0.001033678
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.005712564;0.006159211;0.006825917;0.008191101
0.020354517;0.020882999;0.021946233;0.02633548
0.033023729;0.034952858;0.038000973;0.045601168
0.043890541;0.048282039;0.05458943;0.065507316
0.053090599;0.05819833;0.065575632;0.078690758
0.055389322;0.060676286;0.068321256;0.081985507
0.053264496;0.058561151;0.066175202;0.079410243
0.054700785;0.059813684;0.067229862;0.080675834
0.045858621;0.050278985;0.056661734;0.06799408
0.035273153;0.038637711;0.043503359;0.052204031
0.027732048;0.028609234;0.030251859;0.036302231
0.012565144;0.012858067;0.013473285;0.016167942
0.001253345;0.001477962;0.001780562;0.002136675
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.008314053;0.008369091;0.00860483;0.010325796
0.015975339;0.016943911;0.018462089;0.022154507
0.030931564;0.033005999;0.036191282;0.043429538
0.043360162;0.047644227;0.05380828;0.064569936
0.057850378;0.063069638;0.070680691;0.084816829
0.06750344;0.073170319;0.081528802;0.097834563
0.068502224;0.074159492;0.082526266;0.099031519
0.063544825;0.068931321;0.07686376;0.092236512
0.050473224;0.055138998;0.061917851;0.074301422
0.035959339;0.03944993;0.044485026;0.053382031
0.0229501;0.024549977;0.026988307;0.032385968
0.012813211;0.013222763;0.013986974;0.016784369
0.001435578;0.001690287;0.002033715;0.002440458
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.004773748;0.005398085;0.006265215;0.007518258
0.014391701;0.015738153;0.01769089;0.021229068
0.03059782;0.032841489;0.036228967;0.043474761
0.04402374;0.048381717;0.054650413;0.065580495
0.059311565;0.064674615;0.072492676;0.086991211
0.065708206;0.071341713;0.079622764;0.095547317
0.068772602;0.074506911;0.082974254;0.099569105
0.062784346;0.068173992;0.076094974;0.091313969
0.054046432;0.058909821;0.066004755;0.079205706
0.0428138;0.046479507;0.051869128;0.062242954
0.032007522;0.032435036;0.033608794;0.040330552
0.019218198;0.018230744;0.017399517;0.02087942
0.001299231;0.001531031;0.001843426;0.002212111
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
4.3264E-05;6.00079E-05;8.15525E-05;9.7863E-05
0.010805115;0.010641357;0.010657251;0.012788701
0.022396126;0.022667813;0.023455218;0.028146262
0.036871587;0.039727747;0.043998003;0.052797604
0.03951797;0.043446595;0.049094291;0.058913149
0.05334565;0.058527157;0.066000688;0.079200826
0.061559972;0.067192779;0.075389249;0.090467098
0.064823705;0.070540826;0.078907255;0.094688706
0.067379688;0.073251032;0.081859445;0.098231334
0.058761464;0.064166908;0.072026204;0.086431445
0.046465617;0.050590762;0.056621289;0.067945547
0.036470885;0.036871005;0.038101021;0.045721225
0.02273593;0.021312653;0.020014366;0.024017239
0.00097934;0.001157978;0.001398285;0.001677942
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000137658;0.000172133;0.000217473;0.000260968
0.009923877;0.010086564;0.010487692;0.01258523
0.018472993;0.019431262;0.020987126;0.025184551
0.027983882;0.030975793;0.035234273;0.042281128
0.035743662;0.039926575;0.045812036;0.054974443
0.048161832;0.05327534;0.060560306;0.072672367
0.065108459;0.070934163;0.079440392;0.09532847
0.068565721;0.074439708;0.083075319;0.099690383
0.06662239;0.072421515;0.080925483;0.097110579
0.05898234;0.064362719;0.072195528;0.086634634
0.047716261;0.051917812;0.05806791;0.069681492
0.036650465;0.037157144;0.038522339;0.046226807
0.022429627;0.021150848;0.020024771;0.024029725
0.008121701;0.007355381;0.006573213;0.007887856
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000211076;0.000258413;0.000321113;0.000385335
0.009052944;0.009356683;0.009914373;0.011897248
0.022174716;0.022503052;0.023355927;0.028027112
0.036540522;0.039577617;0.044064568;0.052877481
0.048147652;0.052924549;0.059793657;0.071752389
0.061554838;0.067249171;0.075521497;0.090625796
0.068368416;0.074354717;0.083125006;0.099750007
0.071647237;0.077771097;0.086777382;0.104132859
0.067137659;0.073003057;0.081599245;0.097919093
0.05898177;0.064404689;0.072290007;0.086748008
0.046277416;0.050444834;0.056523755;0.067828506
0.035005082;0.035727493;0.037325817;0.04479098
0.020261405;0.019292522;0.018505275;0.02220633
0.00820696;0.007462175;0.006708315;0.008049979
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.002740302;0.00308311;0.003561634;0.004273961
0.006300376;0.007125546;0.008271426;0.009925712
0.015162545;0.017044601;0.019674136;0.023608963
0.01960777;0.022220804;0.025842493;0.031010991
0.023187974;0.026117527;0.030202236;0.036242683
0.028190458;0.031773214;0.036765304;0.044118365
0.033361153;0.037084365;0.04235421;0.050825052
0.034632269;0.038276878;0.043475336;0.052170403
0.036859252;0.040529034;0.045803513;0.054964215
0.038044296;0.041622431;0.046807682;0.056169218
0.031749503;0.032693178;0.034498966;0.041398759
0.020101011;0.019470812;0.019098458;0.02291815
0.007461083;0.00698466;0.006547059;0.00785647
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
1.24251E-05;2.23369E-05;3.48245E-05;4.17894E-05
0.011916003;0.01178074;0.011854233;0.014225079
0.032970288;0.032646261;0.032911619;0.039493943
0.044502274;0.048232757;0.053736424;0.064483709
0.056911417;0.062679875;0.070950001;0.085140001
0.068683391;0.075133003;0.084481638;0.101377966
0.072012102;0.078414344;0.087771677;0.105326013
0.068128159;0.074190475;0.08304976;0.099659712
0.064310162;0.07013099;0.078615088;0.094338106
0.04953385;0.054314007;0.061215117;0.07345814
0.042087095;0.046166164;0.052051443;0.062461732
0.031920085;0.033034818;0.035055231;0.042066277
0.023784034;0.022764454;0.02198571;0.026382852
0.008180157;0.007690354;0.007250746;0.008700896
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000312511;0.000373217;0.000454469;0.000545363
0.017720519;0.017145921;0.016794167;0.020153
0.032930116;0.032822999;0.033355338;0.040026406
0.044100423;0.048050371;0.053816873;0.064580248
0.05728259;0.063231804;0.071732578;0.086079094
0.068475376;0.07501489;0.084470316;0.101364379
0.073365153;0.079966022;0.089595879;0.107515055
0.075131254;0.081783479;0.091512381;0.109814857
0.070462282;0.076847761;0.08615312;0.103383744
0.057584586;0.063125474;0.071128234;0.085353881
0.044376984;0.048696734;0.054925366;0.065910439
0.03604788;0.037295284;0.039562795;0.047475354
0.025453565;0.024328911;0.023454141;0.028144969
0.010858417;0.010140078;0.009472378;0.011366853
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.001142853;0.001092823;0.001054121;0.001264946
0.00460404;0.005322888;0.006303274;0.007563929
0.009866843;0.011222191;0.01309459;0.015713508
0.012314552;0.014097937;0.016548177;0.019857813
0.011248853;0.012882442;0.015126242;0.018151491
0.012970896;0.014826305;0.01737871;0.020854452
0.017678212;0.020216917;0.023707899;0.028449479
0.015073446;0.0171998;0.020129139;0.024154967
0.013638632;0.015587189;0.018268068;0.021921681
0.00911441;0.010442102;0.012265173;0.014718207
0.01464924;0.016715477;0.019562036;0.023474443
0.016468469;0.017807529;0.019793051;0.023751661
0.015195557;0.015308282;0.015754119;0.018904942
0.007003364;0.006843828;0.006788209;0.008145851
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000508408;0.000543992;0.000598183;0.000717819
0.002774302;0.003215409;0.003815976;0.004579171
0.009093157;0.010448279;0.012304785;0.014765742
0.021528216;0.024307565;0.028173339;0.033808007
0.026710739;0.030334256;0.035346806;0.042416167
0.024028337;0.027412438;0.032075276;0.038490331
0.022705592;0.025815858;0.030113932;0.036136718
0.014103189;0.016139471;0.018938028;0.022725634
0.010361629;0.011800383;0.013785739;0.016542887
0.007269406;0.008248581;0.00960415;0.01152498
0.011808493;0.013362618;0.015519607;0.018623528
0.02208761;0.023663896;0.026055693;0.031266832
0.014485879;0.014630529;0.015101458;0.01812175
0.005833626;0.005918531;0.006141084;0.007369301
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.00635932;0.005464481;0.004488082;0.005385698
0.019200383;0.018281538;0.017534654;0.021041585
0.03395076;0.034395016;0.035628661;0.042754393
0.044713242;0.049215964;0.055677271;0.066812726
0.057693019;0.063899233;0.072725574;0.087270689
0.069552042;0.076393952;0.086244438;0.103493325
0.07313722;0.079931113;0.089794673;0.107753608
0.075917592;0.082856119;0.092954352;0.111545222
0.066552016;0.072852719;0.081974502;0.098369403
0.062505444;0.068738587;0.077695296;0.093234356
0.04686189;0.051692217;0.058601339;0.070321607
0.029990622;0.031828433;0.034702597;0.041643117
0.0221012;0.021863017;0.022015;0.026418
0.01162531;0.011060795;0.010598479;0.012718174
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.006258238;0.005450317;0.004579183;0.00549502
0.018773785;0.017986724;0.017393928;0.020872714
0.033540699;0.034156144;0.035592859;0.042711431
0.043178455;0.047629727;0.053996542;0.06479585
0.039472693;0.043826484;0.049998164;0.059997797
0.033643671;0.037579248;0.043116975;0.05174037
0.035200659;0.039310963;0.045095823;0.054114988
0.053516282;0.059088074;0.067046883;0.08045626
0.049155727;0.05395975;0.060882692;0.07305923
0.044102026;0.048898709;0.055710597;0.066852716
0.031329662;0.034871344;0.039876081;0.047851297
0.025751747;0.027598867;0.030398976;0.036478772
0.018707171;0.018743234;0.019165297;0.022998356
0.01124839;0.01081442;0.010505664;0.012606796
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.007004196;0.006166781;0.005274289;0.006329147
0.019674192;0.018908464;0.018360174;0.022032209
0.033791709;0.034661936;0.036418262;0.043701914
0.04379722;0.048531723;0.055260695;0.066312834
0.053239591;0.059101658;0.067413248;0.080895897
0.063405762;0.069842958;0.079069754;0.094883705
0.066532865;0.072949771;0.082214627;0.098657553
0.075098183;0.082116494;0.092296688;0.110756026
0.072526214;0.079450251;0.089462151;0.107354581
0.063319687;0.069758876;0.078986396;0.094783676
0.043748626;0.048479345;0.055202664;0.066243197
0.033906814;0.035991492;0.039249466;0.047099359
0.017244789;0.017806627;0.018848283;0.02261794
0.006644641;0.006814235;0.00715771;0.008589252
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.006701078;0.005982443;0.005230476;0.006276572
0.018908932;0.018309132;0.017950248;0.021540298
0.030804713;0.031936903;0.033956358;0.04074763
0.04108079;0.045628057;0.052071051;0.062485261
0.057003429;0.063300014;0.072224006;0.086668807
0.067748072;0.074583267;0.084389054;0.101266864
0.07293883;0.079904213;0.089975486;0.107970583
0.074121263;0.081089418;0.091187975;0.109425569
0.071949793;0.078855808;0.088833827;0.106600592
0.063110715;0.069575073;0.078829448;0.094595338
0.050496834;0.055944673;0.063689516;0.076427419
0.038938751;0.04112726;0.044614973;0.053537967
0.026253213;0.025799745;0.025769739;0.030923687
0.012529425;0.012062849;0.011739691;0.01408763
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.007961628;0.007151657;0.006312371;0.007574845
0.021014824;0.020330027;0.01990871;0.023890452
0.035147092;0.036347008;0.038537711;0.046245254
0.044735329;0.049828539;0.057019291;0.068423149
0.057671006;0.064227866;0.073486659;0.088183991
0.067916481;0.074957472;0.085020728;0.102024874
0.073249331;0.080389862;0.090683632;0.108820358
0.074951608;0.082125833;0.092495556;0.110994668
0.069174467;0.075962147;0.08573806;0.102885672
0.057567956;0.063597797;0.072203869;0.086644642
0.047638841;0.052884943;0.06032305;0.07238766
0.035540833;0.037763386;0.041224552;0.049469463
0.024264399;0.024127761;0.024448767;0.02933852
0.0111375;0.01093443;0.010908497;0.013090197
0;2.28099E-06;5.09703E-06;6.11644E-06
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.00857164;0.00776326;0.006938247;0.008325897
0.021450343;0.020845749;0.020532237;0.024638684
0.035498995;0.036878959;0.039299046;0.047158855
0.04630972;0.051682987;0.059251263;0.071101516
0.059326973;0.066127337;0.075720171;0.090864205
0.069721775;0.076982898;0.087354356;0.104825227
0.07514851;0.082542746;0.093188062;0.111825674
0.075482981;0.082820659;0.093402901;0.112083481
0.070830681;0.077940296;0.088147087;0.105776505
0.062313043;0.069044176;0.078611804;0.094334165
0.050073074;0.055895908;0.064095157;0.076914188
0.038913375;0.041596028;0.045693283;0.05483194
0.026628206;0.026463996;0.026798667;0.032158401
0.013125038;0.012762942;0.012580794;0.015096953
2.22875E-05;3.56825E-05;5.26693E-05;6.32032E-05
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.005196855;0.005171968;0.005246124;0.006295349
0.02044658;0.020094678;0.020072875;0.02408745
0.034739459;0.036321822;0.038976458;0.046771749
0.045419532;0.050849539;0.0584699;0.07016388
0.058088641;0.064806601;0.074272712;0.089127255
0.067269613;0.074300986;0.084339314;0.101207177
0.074222091;0.081520638;0.092029122;0.110434946
0.075975447;0.083308546;0.093895074;0.112674088
0.071742051;0.078823939;0.089014892;0.106817871
0.063179614;0.069835324;0.079327327;0.095192793
0.050153746;0.055781193;0.063740851;0.076489021
0.039724727;0.042425449;0.046561387;0.055873664
0.027183223;0.027058443;0.027452995;0.032943594
0.013408456;0.01306058;0.012901707;0.015482048
7.07956E-05;9.3218E-05;0.000122329;0.000146794
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.004464424;0.004424642;0.004465628;0.005358753
0.016397048;0.016678362;0.017356582;0.020827898
0.029823825;0.031648539;0.034503168;0.041403801
0.032965228;0.036779142;0.042152976;0.050583571
0.047614054;0.053024713;0.060665475;0.07279857
0.065155824;0.071928673;0.081605174;0.097926209
0.064843996;0.071305226;0.080590719;0.096708863
0.063488225;0.069670402;0.078584023;0.094300828
0.064057517;0.070436506;0.079604595;0.095525514
0.061745426;0.068226725;0.077474461;0.092969353
0.049859718;0.055430292;0.063313803;0.075976563
0.037066855;0.039686466;0.043668627;0.052402352
0.027661811;0.027701222;0.028308138;0.033969765
0.013286428;0.013099279;0.013136371;0.015763645
0.00011406;0.000144102;0.000183493;0.000220192
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.002610371;0.002849014;0.003196316;0.00383558
0.011364393;0.012103603;0.013245561;0.015894673
0.016157721;0.017847885;0.020260598;0.024312718
0.022484204;0.025545091;0.029777737;0.035733285
0.030473442;0.03440726;0.039878835;0.047854602
0.05416802;0.060221615;0.068788396;0.082546075
0.057544137;0.06350714;0.072030214;0.086436257
0.053934304;0.059799986;0.06813006;0.081756071
0.046672995;0.05199505;0.059507432;0.071408919
0.039271553;0.043887379;0.050378501;0.060454201
0.028655377;0.032264598;0.037298743;0.044758492
0.023049778;0.025559956;0.029124128;0.034948954
0.015145646;0.016626003;0.018759271;0.022511125
0.003829561;0.004285138;0.004924867;0.00590984
0.000106193;0.000134505;0.0001716;0.00020592
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.00024813;0.000297157;0.000362691;0.00043523
0.00232165;0.002693413;0.003199235;0.003839083
0.006416664;0.00740154;0.008746938;0.010496325
0.011772524;0.013466471;0.015795354;0.018954424
0.010490931;0.01200617;0.014088562;0.016906274
0.006599178;0.007564765;0.008890032;0.010668038
0.007394212;0.008476235;0.009961294;0.011953553
0.004422106;0.005075014;0.00597032;0.007164384
0.008486482;0.009707481;0.01138616;0.013663393
0.014128057;0.01613447;0.018896654;0.022675985
0.011723957;0.013389432;0.015682185;0.018818621
0.010069848;0.011395172;0.013234601;0.015881521
0.003562584;0.004113064;0.004864569;0.005837483
0.000817576;0.000952613;0.001135825;0.00136299
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.010853476;0.010364718;0.009980351;0.011976422
0.024131823;0.023974687;0.024267709;0.029121251
0.037938504;0.040219831;0.043801946;0.052562335
0.049171498;0.055213676;0.063665526;0.076398631
0.06315729;0.070474968;0.080783766;0.09694052
0.071006206;0.078476317;0.089131707;0.106958048
0.078596058;0.086442724;0.097716174;0.117259409
0.077789059;0.085490511;0.096568397;0.115882077
0.076787552;0.084542499;0.095666216;0.114799459
0.062177126;0.068869247;0.07838597;0.094063164
0.047714354;0.053205605;0.060947888;0.073137466
0.040213055;0.044188806;0.049908711;0.059890454
0.028552044;0.028953065;0.030024378;0.036029254
0.015394072;0.015215915;0.015306645;0.018367974
0.000287116;0.000347638;0.00042815;0.000513781
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.011462203;0.011005319;0.010672589;0.012807107
0.024492699;0.024467469;0.024930623;0.029916747
0.031187602;0.033408389;0.036779521;0.044135425
0.045199878;0.050868021;0.058777943;0.070533532
0.058844368;0.065729858;0.075418047;0.090501656
0.063427269;0.070182076;0.079801418;0.095761701
0.061092596;0.067336045;0.076276964;0.091532357
0.074717557;0.082185268;0.092912595;0.111495114
0.067259847;0.07417451;0.084068554;0.100882265
0.059698074;0.066176739;0.075379904;0.090455885
0.04529324;0.050554404;0.057963767;0.06955652
0.036255762;0.039990824;0.045333717;0.054400461
0.028188544;0.028733799;0.029975843;0.035971012
0.012093129;0.012173692;0.012517211;0.015020654
0.000346112;0.000416956;0.000511402;0.000613682
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.011672226;0.011282734;0.011037442;0.01324493
0.024199078;0.02434457;0.025012566;0.030015079
0.032129903;0.034641578;0.03839085;0.04606902
0.046118668;0.052124359;0.060469551;0.072563461
0.052829219;0.059103082;0.067914781;0.081497737
0.058984621;0.065474384;0.074676853;0.089612224
0.062812761;0.069495663;0.079013832;0.094816598
0.063284639;0.069952635;0.079461924;0.095354309
0.068619379;0.075818553;0.086091283;0.10330954
0.054436832;0.060482669;0.069045298;0.082854358
0.048079949;0.053800754;0.061833815;0.074200578
0.035109412;0.038852036;0.04418113;0.053017356
0.024209533;0.025083675;0.026651451;0.031981741
0.01356382;0.013257122;0.01315222;0.015782664
0.0003684;0.000443514;0.000543683;0.00065242
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.007612539;0.007539526;0.00760302;0.009123624
0.019284429;0.019672081;0.020539855;0.024647826
0.033724311;0.036223217;0.0399889;0.04798668
0.037448518;0.042105106;0.048609758;0.05833171
0.054679065;0.061052325;0.070024069;0.084028882
0.067547008;0.074763758;0.085036546;0.102043855
0.068166482;0.075160589;0.085171008;0.10220521
0.066238438;0.073021366;0.082732161;0.099278593
0.06421616;0.070989497;0.080647637;0.096777164
0.058058468;0.064463052;0.073541668;0.088250002
0.047355631;0.052937276;0.060783918;0.072940702
0.040581018;0.044921457;0.05109902;0.061318825
0.025697008;0.02652885;0.028074424;0.033689308
0.013981931;0.013629669;0.013476954;0.016172345
0.000620117;0.0007377;0.000895378;0.001074454
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000286863;0.000339127;0.00040944;0.000491328
0.002552347;0.002851808;0.003273023;0.003927628
0.003702511;0.004284353;0.005077402;0.006092882
0.007301993;0.008370213;0.00983637;0.011803644
0.01291996;0.014787308;0.017353424;0.020824109
0.014630125;0.01671254;0.019578686;0.023494424
0.032532243;0.036690355;0.042480385;0.050976462
0.034885147;0.038811822;0.044363614;0.053236337
0.039584978;0.044101098;0.05047545;0.06057054
0.047156343;0.052539042;0.060136049;0.072163259
0.04495776;0.050350454;0.05791543;0.069498516
0.027690907;0.030860925;0.03533338;0.042400056
0.021511875;0.022411008;0.023955194;0.028746233
0.014353509;0.014120286;0.014122033;0.016946439
0.000516546;0.000616785;0.000750962;0.000901155
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
