Småhus;Boligblokk;Næringsbygg_mindre;Næringsbygg_større
0.000849519;0.000973742;0.001142448;0.001370938
0.003298463;0.003194389;0.00313765;0.00376518
0.001761922;0.001981818;0.002285901;0.002743082
0.000610629;0.000708007;0.000839088;0.001006906
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;2.98729E-06;6.6133E-06;7.93596E-06
0.007155503;0.005327295;0.003259149;0.003910979
0.00706775;0.006458414;0.0058679;0.00704148
0.006077043;0.006109688;0.00627752;0.007533023
0.005259164;0.005099737;0.005017174;0.006020608
0.00368801;0.002962189;0.002158981;0.002590778
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
1.16906E-05;2.34754E-05;3.80265E-05;4.56318E-05
0.009196111;0.006561795;0.003558235;0.004269882
0.013700708;0.010836119;0.007648083;0.009177699
0.0145194;0.011714787;0.008616821;0.010340185
0.013974863;0.010518315;0.006617534;0.007941041
0.008194674;0.005739264;0.002931734;0.003518081
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
1.42886E-05;2.56219E-05;3.96798E-05;4.76158E-05
0.011332938;0.007870832;0.003907568;0.004689082
0.015127714;0.011838478;0.008165105;0.009798126
0.016090455;0.012853402;0.009263679;0.011116415
0.01478625;0.011158405;0.00706682;0.008480184
0.008676636;0.006101233;0.003158224;0.003789869
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
7.53396E-05;9.80954E-05;0.000127306;0.000152767
0.008398087;0.006282416;0.003891558;0.004669869
0.014169952;0.011336552;0.008196273;0.009835527
0.01404235;0.011630037;0.008998188;0.010797826
0.010485803;0.00876236;0.006891638;0.008269965
0.003944178;0.003336559;0.002682233;0.00321868
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
6.58853E-05;8.25463E-05;0.00010416;0.000124991
0.000554656;0.000637884;0.00075061;0.000900732
0.000289668;0.000336046;0.000398452;0.000478142
0.000368803;0.000431705;0.000515838;0.000619005
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000732289;0.000829138;0.000962144;0.001154573
0.001477279;0.001684615;0.001967447;0.002360937
0.001408607;0.001562127;0.001778188;0.002133825
0.001413992;0.001567736;0.001784183;0.00214102
0.000928237;0.000973388;0.001047775;0.00125733
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
4.28657E-05;5.96887E-05;8.1013E-05;9.72156E-05
0.010562476;0.0074927;0.003989398;0.004787277
0.014852163;0.011831515;0.008478344;0.010174013
0.015223175;0.012570154;0.009671041;0.011605249
0.011970833;0.009698242;0.007192286;0.008630744
0.006846222;0.0052309;0.003414634;0.004097561
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000180555;0.000220502;0.000272799;0.000327359
0.004656839;0.004151782;0.003636982;0.004364379
0.006466188;0.006356355;0.006359453;0.007631344
0.003908426;0.004011728;0.004219573;0.005063488
0.002560438;0.00283149;0.003214514;0.003857417
0.002362003;0.002255768;0.002176649;0.002611978
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.001009617;0.000779604;0.000521712;0.000626054
0.000242905;0.000282473;0.000335625;0.00040275
0.000302658;0.000350513;0.000414985;0.000497982
0.000246802;0.000286813;0.000340585;0.000408702
0.002353818;0.002105229;0.001853148;0.002223777
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;9.70869E-06;2.14932E-05;2.57919E-05
0.00183018;0.002107757;0.002483295;0.002979954
0.004400842;0.004877127;0.005548092;0.006657711
0.00492415;0.00550359;0.006310806;0.007572967
0.004265347;0.004690399;0.005296317;0.00635558
0.002580241;0.002719544;0.002943067;0.003531681
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.001067506;0.001159356;0.001293365;0.001552038
0.00341513;0.003699966;0.004117751;0.004941301
0.00302282;0.003366081;0.003846508;0.00461581
0.001615492;0.00179242;0.00204126;0.002449512
3.26932E-05;4.37572E-05;5.78766E-05;6.94519E-05
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000359812;0.000429102;0.000520798;0.000624957
0.005589359;0.00527574;0.005012983;0.00601558
0.004869858;0.005236315;0.005783865;0.006940638
0.006789049;0.006892376;0.007161023;0.008593228
0.003444228;0.003648158;0.003968354;0.004762025
0.00153645;0.001695373;0.00192069;0.002304828
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000365008;0.000434888;0.000527411;0.000632893
0.005069866;0.004900725;0.004802378;0.005762853
0.010490468;0.009642846;0.008835306;0.010602367
0.012218919;0.011115475;0.01003388;0.012040656
0.009129318;0.008205028;0.007275711;0.008730853
0.008643047;0.006407951;0.003877302;0.004652762
0;1.49365E-06;3.30665E-06;3.96798E-06
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
1.42886E-05;2.63687E-05;4.13331E-05;4.95998E-05
0.00072007;0.000835292;0.000990342;0.001188411
0.00059882;0.000687817;0.000808476;0.000970172
0.000197442;0.000231093;0.000276105;0.000331326
0.000192246;0.00022456;0.000267839;0.000321407
2.53591E-05;3.60672E-05;4.95998E-05;5.95197E-05
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.001215811;0.001228181;0.001268846;0.001522616
0.003228305;0.003228816;0.003297544;0.003957053
0.005957197;0.00595277;0.006073074;0.007287688
0.009314417;0.008160385;0.006956108;0.00834733
0.006099831;0.004682241;0.003090239;0.003708287
4.93605E-05;6.69219E-05;8.92796E-05;0.000107136
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000266287;0.000320462;0.000391838;0.000470206
0.002675102;0.002619762;0.002609026;0.003130831
0.00392361;0.004013393;0.004205148;0.005046178
0.003422223;0.003493579;0.00365239;0.004382869
0.003450906;0.003447546;0.003516271;0.004219525
0.002589167;0.002338907;0.002089761;0.002507714
1.81854E-05;3.07086E-05;4.62931E-05;5.55517E-05
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.002023435;0.001640889;0.001219237;0.001463085
0.006097292;0.005658501;0.005254523;0.006305427
0.009804384;0.00917717;0.00862269;0.010347228
0.008399612;0.00798312;0.007654781;0.009185737
0.00602935;0.005977939;0.006042735;0.007251283
0.003531454;0.003175047;0.002816938;0.003380326
5.45563E-05;7.27085E-05;9.58929E-05;0.000115071
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
9.7413E-05;0.000118574;0.000146314;0.000175577
0.002547686;0.002793452;0.003145514;0.003774617
0.005573872;0.005866189;0.006338597;0.007606316
0.008798015;0.008286649;0.007851557;0.009421868
0.010402233;0.009352045;0.008296766;0.009956119
0.004956536;0.004203801;0.003394687;0.004073625
0.000161071;0.000197309;0.000244692;0.000293631
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.00047;0.000538852;0.000632341;0.000758809
0.002067175;0.002378831;0.002800734;0.003360881
0.003097406;0.003505528;0.004066258;0.004879509
0.004220717;0.004767979;0.005521297;0.006625556
0.004433005;0.004998572;0.005778588;0.006934305
0.005360848;0.005277658;0.005289778;0.006347733
0.000266287;0.000320462;0.000391838;0.000470206
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000492167;0.00057172;0.000678665;0.000814398
0.002586982;0.002973295;0.003496784;0.004196141
0.004447917;0.005019498;0.005807128;0.006968554
0.004799655;0.005460387;0.006363651;0.007636381
0.004782012;0.005375591;0.006196971;0.007436365
0.002499205;0.002861805;0.003354659;0.004025591
0.000341626;0.000408102;0.000495998;0.000595197
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.00099369;0.001138386;0.001334984;0.001601981
0.004475233;0.00494754;0.005615246;0.006738295
0.005734465;0.006395446;0.007318733;0.008782479
0.005843739;0.006572575;0.007580529;0.009096635
0.006484054;0.007137615;0.008067709;0.009681251
0.003890497;0.004290679;0.004858501;0.005830202
0.001115292;0.001082221;0.001065609;0.001278731
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.003598505;0.002872057;0.002066201;0.002479441
0.011106385;0.009463142;0.007702859;0.009243431
0.017299296;0.01551751;0.013719714;0.016463657
0.018274276;0.016608259;0.014971553;0.017965864
0.016672139;0.01472551;0.012714392;0.015257271
0.006406245;0.005867204;0.005348061;0.006417673
0.001377577;0.001232031;0.001084428;0.001301313
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000271232;0.000319012;0.00038273;0.000459276
0.000868383;0.001005563;0.001190395;0.001428473
0.001449309;0.001649372;0.001922787;0.002307345
0.002228318;0.002538837;0.00296276;0.003555312
0.003748259;0.004245369;0.004927845;0.005913414
0.002875118;0.003120448;0.003478888;0.004174665
0.002171642;0.001675627;0.001119371;0.001343246
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.003573209;0.002968674;0.002310265;0.002772318
0.007050214;0.007198829;0.007527957;0.009033549
0.011754566;0.012001189;0.012548526;0.015058231
0.01480174;0.014789282;0.015086429;0.018103715
0.015159444;0.014234406;0.013431397;0.016117677
0.015330627;0.012549652;0.009497495;0.011396994
0.006984177;0.005133135;0.003033658;0.00364039
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
2.00691E-05;2.91073E-05;4.05014E-05;4.86017E-05
0.000431237;0.00050343;0.000600157;0.000720189
0.000581934;0.000669011;0.000786983;0.00094438
0.000415667;0.000480105;0.000567091;0.000680509
0.000229916;0.000268006;0.000319092;0.00038291
0.000519782;0.000604906;0.000719197;0.000863036
0.00016159;0.000192365;0.000233129;0.000279755
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.011072783;0.008261401;0.005082507;0.006099009
0.020266906;0.01631517;0.011946065;0.014335278
0.023999223;0.021105686;0.018099778;0.021719733
0.025651041;0.02296809;0.020252643;0.024303172
0.023309826;0.020360477;0.017272279;0.020726735
0.019418908;0.015406632;0.010946154;0.013135385
0.0095242;0.007015333;0.004170965;0.005005158
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000101783;0.00012354;0.000152096;0.000182515
0.000909969;0.001038753;0.001214271;0.001457125
0.001849718;0.002110815;0.002466762;0.002960114
0.001811919;0.002066553;0.002413856;0.002896627
0.001448238;0.001652547;0.001931095;0.002317314
0.000706212;0.000818864;0.000970502;0.001164603
5.95116E-05;7.50072E-05;9.50713E-05;0.000114086
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.001180049;0.001273316;0.00141142;0.001693704
0.004951494;0.005054521;0.005284036;0.006340844
0.006960787;0.007846756;0.009069007;0.010882809
0.014883217;0.01469087;0.014771384;0.017725661
0.01480197;0.014730391;0.014955781;0.017946937
0.009123572;0.008842855;0.008694595;0.010433515
0.00323259;0.002893924;0.002551044;0.003061253
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.002400867;0.00235109;0.00234132;0.002809584
0.007311201;0.007206915;0.007234575;0.00868149
0.012880629;0.012790718;0.012953322;0.015543986
0.014811936;0.014223447;0.013821614;0.016585937
0.01684602;0.015444808;0.014099395;0.016919274
0.010311776;0.008977729;0.007575989;0.009091187
0.003620597;0.003040591;0.002412955;0.002895546
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.001490425;0.001575933;0.001711167;0.002053401
0.004137474;0.00470095;0.005472192;0.006566631
0.008122445;0.008905194;0.010026661;0.012031994
0.005490701;0.006244196;0.007274633;0.00872956
0.005224414;0.005942404;0.006924128;0.008308954
0.005638571;0.006393895;0.007429673;0.008915608
0.001627898;0.001820437;0.002088487;0.002506185
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.001249795;0.001439187;0.00169544;0.002034528
0.003871505;0.004442042;0.005216243;0.006259491
0.005569201;0.006330918;0.007372991;0.008847589
0.006031068;0.006857205;0.007987217;0.00958466
0.004599117;0.005228011;0.006088398;0.007306077
0.004129119;0.004731706;0.005550245;0.006660294
0.001703356;0.001951721;0.002289126;0.002746952
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.002398106;0.00268761;0.003089607;0.003707528
0.004065282;0.004663692;0.005475815;0.006570978
0.007762723;0.00875677;0.010127126;0.012152551
0.010498357;0.011752809;0.013496961;0.016196353
0.009621933;0.01083312;0.012506266;0.01500752
0.006034426;0.006858067;0.007985119;0.009582143
0.002311822;0.002627243;0.003058877;0.003670653
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.013719871;0.011099483;0.008208267;0.00984992
0.02377857;0.020101163;0.016139128;0.019366953
0.027015231;0.024829606;0.022746598;0.027295918
0.029500543;0.02746483;0.025616221;0.030739465
0.026181687;0.023994722;0.021892504;0.026271004
0.021859033;0.018485501;0.014851818;0.017822182
0.013152495;0.010295063;0.007104149;0.008524979
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.009656695;0.008098051;0.006409872;0.007691846
0.015068006;0.013760016;0.012490246;0.014988295
0.01719916;0.016961543;0.017035967;0.02044316
0.020680542;0.020490104;0.02069524;0.024834288
0.022104277;0.021055098;0.020247918;0.024297502
0.017326958;0.015515742;0.013682807;0.016419369
0.012278268;0.009949387;0.007381592;0.00885791
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
2.85771E-05;4.30287E-05;6.11731E-05;7.34077E-05
0.008604143;0.007609834;0.006584449;0.007901339
0.011843247;0.011549054;0.011441813;0.013730175
0.017692682;0.018013422;0.018775999;0.022531199
0.018680508;0.019052516;0.019898163;0.023877796
0.019897593;0.019660391;0.019792246;0.023750695
0.015931702;0.014694469;0.013528805;0.016234567
0.007656947;0.007091193;0.00656601;0.007879211
3.37729E-05;4.88153E-05;6.77864E-05;8.13436E-05
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000170164;0.000208182;0.000257919;0.000309503
0.007569121;0.007138679;0.006775885;0.008131063
0.012802562;0.013026042;0.013567396;0.016280876
0.017263674;0.017850602;0.018927232;0.022712678
0.0233356;0.023237941;0.023611707;0.028334048
0.026075243;0.024528768;0.02320174;0.027842088
0.023989009;0.020500411;0.016771995;0.020126394
0.012572193;0.010512557;0.008277776;0.009933331
3.37729E-05;4.88153E-05;6.77864E-05;8.13436E-05
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000233813;0.000282055;0.000345545;0.000414654
0.011748648;0.009997279;0.008119302;0.009743162
0.023793104;0.020660185;0.017359364;0.020831237
0.029463218;0.027354642;0.025416803;0.030500163
0.032623453;0.030611792;0.02885826;0.034629912
0.028354779;0.026354844;0.02452549;0.029430588
0.021301439;0.018767296;0.01614071;0.019368852
0.016553474;0.01333074;0.009768166;0.0117218
7.01438E-05;9.1562E-05;0.000119039;0.000142847
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000214328;0.000260355;0.000320745;0.000384894
0.015973144;0.013062834;0.009867241;0.01184069
0.023624919;0.021229014;0.018819243;0.022583091
0.025842026;0.025129958;0.024810823;0.029772988
0.029109757;0.028240635;0.027799805;0.033359766
0.026428045;0.025407807;0.024726975;0.02967237
0.011289668;0.010981675;0.010846004;0.013015205
0.005539731;0.004901429;0.004243521;0.005092225
8.96282E-05;0.000114755;0.000147146;0.000176575
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000283173;0.000340015;0.000414985;0.000497982
0.01381376;0.011462736;0.008900456;0.010680548
0.020002941;0.01824157;0.016525591;0.019830709
0.027551678;0.026156348;0.025043929;0.030052715
0.029849876;0.02846168;0.027406406;0.032887687
0.027129503;0.025526796;0.024153753;0.028984504
0.021539185;0.019189213;0.016791191;0.02014943
0.012518525;0.01050228;0.008319036;0.009982843
0.000188349;0.000229182;0.000282719;0.000339262
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.000633892;0.000747041;0.000897756;0.001077307
0.009569705;0.009251301;0.009066708;0.010880049
0.016310293;0.016488977;0.017049961;0.020459953
0.019119336;0.019869767;0.021184007;0.025420808
0.017892389;0.01931077;0.02140989;0.025691868
0.017354777;0.018638006;0.020561736;0.024674084
0.014708726;0.014869109;0.01537409;0.018448909
0.007452943;0.007440967;0.007583663;0.009100396
0.000315647;0.000377675;0.000459625;0.000551549
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.007273195;0.005407445;0.003296214;0.003955457
0.019450887;0.015876197;0.01194754;0.014337048
0.022917686;0.021522966;0.020313524;0.024376229
0.023462084;0.023896832;0.02491951;0.029903412
0.023331208;0.024213435;0.025776507;0.030931809
0.021012907;0.021629073;0.022820288;0.027384346
0.013957851;0.014708186;0.015913419;0.019096103
0.006973143;0.007267407;0.0077717;0.00932604
0.000345523;0.000412442;0.000500958;0.000601149
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
