,1,2,ID,scenario
0,60.704488197,30.096422901519524,_termisk_energibehov,solcellerHalv
1,59.6015483805,27.30717588073771,_termisk_energibehov,solcellerHalv
2,62.6504770665,26.71996598162574,_termisk_energibehov,solcellerHalv
3,63.138215601,25.741282816439146,_termisk_energibehov,solcellerHalv
4,64.7680618755,26.71996598162574,_termisk_energibehov,solcellerHalv
5,70.559582409,27.35611003899703,_termisk_energibehov,solcellerHalv
6,82.5771984075,28.236924887664983,_termisk_energibehov,solcellerHalv
7,99.586889028,30.09642290151953,_termisk_energibehov,solcellerHalv
8,107.055937629,30.634698642372157,_termisk_energibehov,solcellerHalv
9,110.996598249,30.3900278510755,_termisk_energibehov,solcellerHalv
10,112.76619157350001,31.27084269974344,_termisk_energibehov,solcellerHalv
11,99.490860657,35.47918031004584,_termisk_energibehov,solcellerHalv
12,95.8576296825,33.52181397967264,_termisk_energibehov,solcellerHalv
13,91.3778646885,32.68993328926402,_termisk_energibehov,solcellerHalv
14,87.7311300465,34.598365461377895,_termisk_energibehov,solcellerHalv
15,83.94631813800001,32.78780160578268,_termisk_energibehov,solcellerHalv
16,77.2189147035,36.800402583047756,_termisk_energibehov,solcellerHalv
17,73.8367246755,36.996139216085076,_termisk_energibehov,solcellerHalv
18,70.298822448,39.100308021236266,_termisk_energibehov,solcellerHalv
19,69.2008937595,40.6172669272755,_termisk_energibehov,solcellerHalv
20,65.258206434,37.92588822301235,_termisk_energibehov,solcellerHalv
21,62.127317223000006,37.1918758491224,_termisk_energibehov,solcellerHalv
22,61.418375567999995,36.84933674130708,_termisk_energibehov,solcellerHalv
23,60.363088749,34.598365461377895,_termisk_energibehov,solcellerHalv
24,59.014614681,32.543130814486034,_termisk_energibehov,solcellerHalv
25,57.669717298500004,32.54313081448604,_termisk_energibehov,solcellerHalv
26,57.936423708,30.977237750187463,_termisk_energibehov,solcellerHalv
27,56.488451589,30.39002785107551,_termisk_energibehov,solcellerHalv
